Name,Cancellations Total,Cancellations US,Delays Total,Delays US,Page Key,Parse Status,Snapshot GMT,Source URL,Target Date ET
2026-03-31 yesterday,1121,441,26283,5983,yesterday,success,2026年4月2日 10:01 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年3月31日
2026-04-01 today,766,212,22505,5389,today,success,2026年4月2日 10:01 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月1日
2026-04-02 tomorrow,223,53,2617,324,tomorrow,success,2026年4月2日 10:01 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月2日
2026-04-03 plus2days,31,5,89,0,plus2days,success,2026年4月2日 10:01 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月3日
2026-03-31 yesterday,1121,441,26283,5983,yesterday,success,2026年4月2日 10:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年3月31日
2026-04-01 today,775,220,22505,5389,today,success,2026年4月2日 10:15 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月1日
2026-04-02 tomorrow,231,60,2617,324,tomorrow,success,2026年4月2日 10:15 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月2日
2026-04-03 plus2days,32,5,89,0,plus2days,success,2026年4月2日 10:15 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月3日
2026-03-31 yesterday,1121,441,26283,5983,yesterday,success,2026年4月2日 10:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年3月31日
2026-04-01 today,783,226,22633,5458,today,success,2026年4月2日 10:30 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月1日
2026-04-02 tomorrow,242,66,2765,324,tomorrow,success,2026年4月2日 10:30 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月2日
2026-04-03 plus2days,32,5,90,0,plus2days,success,2026年4月2日 10:30 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月3日
2026-03-31 yesterday,1121,441,26283,5983,yesterday,success,2026年4月2日 10:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年3月31日
2026-04-01 today,786,229,22791,5526,today,success,2026年4月2日 10:45 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月1日
2026-04-02 tomorrow,245,68,3058,325,tomorrow,success,2026年4月2日 10:45 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月2日
2026-04-03 plus2days,32,5,92,0,plus2days,success,2026年4月2日 10:45 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月3日
2026-03-31 yesterday,,,,,yesterday,fetch_failed,2026年4月2日 11:00 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年3月31日
2026-03-31 yesterday,1121,441,26283,5983,yesterday,success,2026年4月2日 11:01 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年3月31日
2026-04-01 today,792,232,22938,5595,today,success,2026年4月2日 11:01 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月1日
2026-04-02 tomorrow,250,70,3235,337,tomorrow,success,2026年4月2日 11:01 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月2日
2026-04-03 plus2days,36,5,108,0,plus2days,success,2026年4月2日 11:01 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月3日
2026-03-31 yesterday,1121,441,26283,5983,yesterday,success,2026年4月2日 11:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年3月31日
2026-04-01 today,796,236,22938,5595,today,success,2026年4月2日 11:15 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月1日
2026-04-02 tomorrow,252,72,3235,337,tomorrow,success,2026年4月2日 11:15 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月2日
2026-04-03 plus2days,38,5,108,0,plus2days,success,2026年4月2日 11:15 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月3日
2026-03-31 yesterday,1121,441,26283,5983,yesterday,success,2026年4月2日 11:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年3月31日
2026-04-01 today,802,240,23035,5639,today,success,2026年4月2日 11:30 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月1日
2026-04-02 tomorrow,257,74,3474,348,tomorrow,success,2026年4月2日 11:30 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月2日
2026-04-03 plus2days,39,5,122,0,plus2days,success,2026年4月2日 11:30 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月3日
2026-03-31 yesterday,1121,441,26283,5983,yesterday,success,2026年4月2日 11:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年3月31日
2026-04-01 today,808,245,23134,5667,today,success,2026年4月2日 11:45 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月1日
2026-04-02 tomorrow,266,79,3717,364,tomorrow,success,2026年4月2日 11:45 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月2日
2026-04-03 plus2days,39,5,125,0,plus2days,success,2026年4月2日 11:45 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月3日
2026-04-01 yesterday,,,,,yesterday,fetch_failed,2026年4月2日 12:00 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月1日
2026-04-01 yesterday,809,246,23224,5692,yesterday,success,2026年4月2日 12:01 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月1日
2026-04-02 today,272,81,3941,373,today,success,2026年4月2日 12:01 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月2日
2026-04-03 tomorrow,41,5,124,0,tomorrow,success,2026年4月2日 12:01 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月3日
2026-04-04 plus2days,0,0,5,0,plus2days,success,2026年4月2日 12:01 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月4日
2026-04-01 yesterday,810,247,23224,5692,yesterday,success,2026年4月2日 12:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月1日
2026-04-02 today,276,82,3941,373,today,success,2026年4月2日 12:15 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月2日
2026-04-03 tomorrow,45,8,124,0,tomorrow,success,2026年4月2日 12:15 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月3日
2026-04-04 plus2days,0,0,5,0,plus2days,success,2026年4月2日 12:15 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月4日
2026-04-01 yesterday,815,251,23314,5736,yesterday,success,2026年4月2日 12:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月1日
2026-04-02 today,277,82,4158,381,today,success,2026年4月2日 12:30 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月2日
2026-04-03 tomorrow,45,8,126,0,tomorrow,success,2026年4月2日 12:30 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月3日
2026-04-04 plus2days,0,0,5,0,plus2days,success,2026年4月2日 12:30 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月4日
2026-04-01 yesterday,818,253,23426,5761,yesterday,success,2026年4月2日 12:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月1日
2026-04-02 today,283,85,4369,400,today,success,2026年4月2日 12:45 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月2日
2026-04-03 tomorrow,45,8,129,0,tomorrow,success,2026年4月2日 12:45 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月3日
2026-04-04 plus2days,0,0,7,0,plus2days,success,2026年4月2日 12:45 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月4日
2026-04-01 yesterday,,,,,yesterday,fetch_failed,2026年4月2日 13:00 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月1日
2026-04-01 yesterday,821,256,23507,5804,yesterday,success,2026年4月2日 13:01 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月1日
2026-04-02 today,286,87,4623,413,today,success,2026年4月2日 13:01 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月2日
2026-04-03 tomorrow,45,8,131,0,tomorrow,success,2026年4月2日 13:01 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月3日
2026-04-04 plus2days,0,0,8,0,plus2days,success,2026年4月2日 13:01 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月4日
2026-04-01 yesterday,825,258,23507,5804,yesterday,success,2026年4月2日 13:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月1日
2026-04-02 today,295,93,4623,413,today,success,2026年4月2日 13:15 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月2日
2026-04-03 tomorrow,45,8,131,0,tomorrow,success,2026年4月2日 13:15 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月3日
2026-04-04 plus2days,0,0,8,0,plus2days,success,2026年4月2日 13:15 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月4日
2026-04-01 yesterday,825,258,23595,5815,yesterday,success,2026年4月2日 13:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月1日
2026-04-02 today,297,93,4885,434,today,success,2026年4月2日 13:30 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月2日
2026-04-03 tomorrow,46,8,133,0,tomorrow,success,2026年4月2日 13:30 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月3日
2026-04-04 plus2days,0,0,8,0,plus2days,success,2026年4月2日 13:30 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月4日
2026-04-01 yesterday,826,258,23667,5821,yesterday,success,2026年4月2日 13:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月1日
2026-04-02 today,301,95,5090,438,today,success,2026年4月2日 13:45 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月2日
2026-04-03 tomorrow,47,8,148,0,tomorrow,success,2026年4月2日 13:45 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月3日
2026-04-04 plus2days,0,0,9,0,plus2days,success,2026年4月2日 13:45 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月4日
2026-04-01 yesterday,,,,,yesterday,fetch_failed,2026年4月2日 14:00 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月1日
2026-04-01 yesterday,829,259,23746,5828,yesterday,success,2026年4月2日 14:01 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月1日
2026-04-02 today,303,97,5362,452,today,success,2026年4月2日 14:01 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月2日
2026-04-03 tomorrow,47,8,155,0,tomorrow,success,2026年4月2日 14:01 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月3日
2026-04-04 plus2days,0,0,11,0,plus2days,success,2026年4月2日 14:01 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月4日
2026-04-01 yesterday,831,260,23746,5828,yesterday,success,2026年4月2日 14:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月1日
2026-04-02 today,307,98,5362,452,today,success,2026年4月2日 14:15 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月2日
2026-04-03 tomorrow,47,8,155,0,tomorrow,success,2026年4月2日 14:15 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月3日
2026-04-04 plus2days,0,0,11,0,plus2days,success,2026年4月2日 14:15 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月4日
2026-04-01 yesterday,831,260,23798,5845,yesterday,success,2026年4月2日 14:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月1日
2026-04-02 today,311,99,5614,474,today,success,2026年4月2日 14:30 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月2日
2026-04-03 tomorrow,48,8,158,0,tomorrow,success,2026年4月2日 14:30 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月3日
2026-04-04 plus2days,0,0,12,0,plus2days,success,2026年4月2日 14:30 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月4日
2026-04-01 yesterday,833,260,23866,5867,yesterday,success,2026年4月2日 14:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月1日
2026-04-02 today,317,99,5887,478,today,success,2026年4月2日 14:45 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月2日
2026-04-03 tomorrow,50,8,172,0,tomorrow,success,2026年4月2日 14:45 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月3日
2026-04-04 plus2days,0,0,14,0,plus2days,success,2026年4月2日 14:45 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月4日
2026-04-01 yesterday,,,,,yesterday,fetch_failed,2026年4月2日 15:00 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月1日
2026-04-01 yesterday,836,260,23928,5873,yesterday,success,2026年4月2日 15:01 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月1日
2026-04-02 today,326,101,6145,497,today,success,2026年4月2日 15:01 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月2日
2026-04-03 tomorrow,52,8,178,0,tomorrow,success,2026年4月2日 15:01 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月3日
2026-04-04 plus2days,0,0,15,0,plus2days,success,2026年4月2日 15:01 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月4日
2026-04-01 yesterday,837,261,23928,5873,yesterday,success,2026年4月2日 15:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月1日
2026-04-02 today,331,104,6145,497,today,success,2026年4月2日 15:15 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月2日
2026-04-03 tomorrow,49,8,178,0,tomorrow,success,2026年4月2日 15:15 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月3日
2026-04-04 plus2days,0,0,15,0,plus2days,success,2026年4月2日 15:15 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月4日
2026-04-01 yesterday,837,261,23964,5882,yesterday,success,2026年4月2日 15:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月1日
2026-04-02 today,336,103,6423,521,today,success,2026年4月2日 15:30 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月2日
2026-04-03 tomorrow,53,8,188,0,tomorrow,success,2026年4月2日 15:30 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月3日
2026-04-04 plus2days,0,0,18,0,plus2days,success,2026年4月2日 15:30 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月4日
2026-04-01 yesterday,837,261,24006,5891,yesterday,success,2026年4月2日 15:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月1日
2026-04-02 today,342,106,6742,520,today,success,2026年4月2日 15:45 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月2日
2026-04-03 tomorrow,53,8,190,0,tomorrow,success,2026年4月2日 15:45 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月3日
2026-04-04 plus2days,0,0,19,0,plus2days,success,2026年4月2日 15:45 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月4日
2026-04-01 yesterday,,,,,yesterday,fetch_failed,2026年4月2日 16:00 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月1日
2026-04-01 yesterday,837,261,24040,5899,yesterday,success,2026年4月2日 16:01 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月1日
2026-04-02 today,346,107,7080,549,today,success,2026年4月2日 16:01 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月2日
2026-04-03 tomorrow,46,8,196,0,tomorrow,success,2026年4月2日 16:01 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月3日
2026-04-04 plus2days,0,0,25,0,plus2days,success,2026年4月2日 16:01 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月4日
2026-04-01 yesterday,837,261,24040,5899,yesterday,success,2026年4月2日 16:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月1日
2026-04-02 today,350,107,7080,549,today,success,2026年4月2日 16:15 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月2日
2026-04-03 tomorrow,46,8,196,0,tomorrow,success,2026年4月2日 16:15 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月3日
2026-04-04 plus2days,0,0,25,0,plus2days,success,2026年4月2日 16:15 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月4日
2026-04-01 yesterday,837,261,24061,5902,yesterday,success,2026年4月2日 16:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月1日
2026-04-02 today,350,107,7399,576,today,success,2026年4月2日 16:30 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月2日
2026-04-03 tomorrow,47,8,207,0,tomorrow,success,2026年4月2日 16:30 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月3日
2026-04-04 plus2days,1,0,27,0,plus2days,success,2026年4月2日 16:30 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月4日
2026-04-01 yesterday,837,261,24094,5912,yesterday,success,2026年4月2日 16:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月1日
2026-04-02 today,355,107,7715,600,today,success,2026年4月2日 16:45 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月2日
2026-04-03 tomorrow,52,8,212,0,tomorrow,success,2026年4月2日 16:45 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月3日
2026-04-04 plus2days,2,0,28,0,plus2days,success,2026年4月2日 16:45 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月4日
2026-04-01 yesterday,,,,,yesterday,fetch_failed,2026年4月2日 17:00 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月1日
2026-04-01 yesterday,837,261,24126,5932,yesterday,success,2026年4月2日 17:01 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月1日
2026-04-02 today,359,107,8102,646,today,success,2026年4月2日 17:01 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月2日
2026-04-03 tomorrow,60,8,219,0,tomorrow,success,2026年4月2日 17:01 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月3日
